video_id,rally_id,event_rank,event_frame_local,event_frame_original,window_start_local,window_end_local,window_start_original,window_end_original,context_start_original,context_end_original,prev_event_frame_original,next_event_frame_original
40,57,1,8,57518,0,150,57510,57660,57510,57533,,
40,58,1,60,57810,0,72,57750,57822,57795,57825,,57834
40,58,2,84,57834,72,240,57822,57990,57819,57849,57810,
40,59,1,33,58173,0,44,58140,58184,58158,58188,,58196
40,59,2,56,58196,44,75,58184,58215,58181,58211,58173,58234
40,59,3,94,58234,75,109,58215,58249,58219,58249,58196,58264
40,59,4,124,58264,109,140,58249,58280,58249,58279,58234,58297
40,59,5,157,58297,140,174,58280,58314,58282,58312,58264,58330
40,59,6,190,58330,174,213,58314,58353,58315,58345,58297,58376
40,59,7,236,58376,213,248,58353,58388,58361,58391,58330,58401
40,59,8,261,58401,248,360,58388,58500,58386,58416,58376,
40,60,1,51,58761,0,62,58710,58772,58746,58776,,58783
40,60,2,73,58783,62,86,58772,58796,58768,58798,58761,58808
40,60,3,98,58808,86,112,58796,58822,58793,58823,58783,58837
40,60,4,127,58837,112,154,58822,58864,58822,58852,58808,58892
40,60,5,182,58892,154,198,58864,58908,58877,58907,58837,58924
40,60,6,214,58924,198,228,58908,58938,58909,58939,58892,58953
40,60,7,243,58953,228,258,58938,58968,58938,58968,58924,58982
40,60,8,272,58982,258,287,58968,58997,58967,58997,58953,59012
40,60,9,302,59012,287,311,58997,59021,58997,59027,58982,59030
40,60,10,320,59030,311,333,59021,59043,59015,59045,59012,59056
40,60,11,346,59056,333,360,59043,59070,59041,59071,59030,59085
40,60,12,375,59085,360,402,59070,59112,59070,59100,59056,59140
40,60,13,430,59140,402,445,59112,59155,59125,59155,59085,59170
40,60,14,460,59170,445,468,59155,59178,59155,59185,59140,59187
40,60,15,477,59187,468,492,59178,59202,59172,59202,59170,59216
40,60,16,506,59216,492,600,59202,59310,59201,59231,59187,
40,61,1,47,59657,0,59,59610,59669,59642,59672,,59681
40,61,2,71,59681,59,86,59669,59696,59666,59696,59657,59710
40,61,3,100,59710,86,116,59696,59726,59695,59725,59681,59743
40,61,4,133,59743,116,145,59726,59755,59728,59758,59710,59767
40,61,5,157,59767,145,169,59755,59779,59752,59782,59743,59791
40,61,6,181,59791,169,300,59779,59910,59776,59806,59767,
40,63,1,13,60433,0,42,60420,60462,60420,60448,,60492
40,63,2,72,60492,42,86,60462,60506,60477,60507,60433,60520
40,63,3,100,60520,86,116,60506,60536,60505,60535,60492,60553
40,63,4,133,60553,116,150,60536,60570,60538,60568,60520,60586
40,63,5,166,60586,150,176,60570,60596,60571,60601,60553,60605
40,63,6,185,60605,176,200,60596,60620,60590,60620,60586,60636
40,63,7,216,60636,200,232,60620,60652,60621,60651,60605,60668
40,63,8,248,60668,232,266,60652,60686,60653,60683,60636,60704
40,63,9,284,60704,266,302,60686,60722,60689,60719,60668,60739
40,63,10,319,60739,302,337,60722,60757,60724,60754,60704,60775
40,63,11,355,60775,337,450,60757,60870,60760,60790,60739,
40,64,1,3,61203,0,120,61200,61320,61200,61218,,
40,65,1,272,63272,0,284,63000,63284,63257,63287,,63296
40,65,2,296,63296,284,309,63284,63309,63281,63311,63272,63322
40,65,3,322,63322,309,334,63309,63334,63307,63337,63296,63346
40,65,4,346,63346,334,360,63334,63360,63331,63361,63322,63373
40,65,5,373,63373,360,510,63360,63510,63358,63388,63346,
40,66,1,202,63832,0,232,63630,63862,63817,63847,,63891
40,66,2,261,63891,232,274,63862,63904,63876,63906,63832,63917
40,66,3,287,63917,274,306,63904,63936,63902,63932,63891,63955
40,66,4,325,63955,306,344,63936,63974,63940,63970,63917,63992
40,66,5,362,63992,344,375,63974,64005,63977,64007,63955,64018
40,66,6,388,64018,375,405,64005,64035,64003,64033,63992,64052
40,66,7,422,64052,405,510,64035,64140,64037,64067,64018,
40,67,1,72,64752,0,102,64680,64782,64737,64767,,64811
40,67,2,131,64811,102,140,64782,64820,64796,64826,64752,64828
40,67,3,148,64828,140,162,64820,64842,64813,64843,64811,64857
40,67,4,177,64857,162,192,64842,64872,64842,64872,64828,64886
40,67,5,206,64886,192,330,64872,65010,64871,64901,64857,
40,68,1,23,65213,0,38,65190,65228,65198,65228,,65243
40,68,2,53,65243,38,73,65228,65263,65228,65258,65213,65283
40,68,3,93,65283,73,108,65263,65298,65268,65298,65243,65312
40,68,4,122,65312,108,145,65298,65335,65297,65327,65283,65358
40,68,5,168,65358,145,179,65335,65369,65343,65373,65312,65380
40,68,6,190,65380,179,207,65369,65397,65365,65395,65358,65414
40,68,7,224,65414,207,249,65397,65439,65399,65429,65380,65464
40,68,8,274,65464,249,360,65439,65550,65449,65479,65414,
40,69,1,4,65854,0,4,65850,65854,65850,65869,,65854
40,69,2,4,65854,4,38,65854,65888,65850,65869,65854,65922
40,69,3,72,65922,38,89,65888,65939,65907,65937,65854,65956
40,69,4,106,65956,89,120,65939,65970,65941,65971,65922,65985
40,69,5,135,65985,120,150,65970,66000,65970,66000,65956,66016
40,69,6,166,66016,150,192,66000,66042,66001,66031,65985,66067
40,69,7,217,66067,192,232,66042,66082,66052,66082,66016,66096
40,69,8,246,66096,232,330,66082,66180,66081,66111,66067,
40,70,1,4,66604,0,6,66600,66606,66600,66619,,66609
40,70,2,9,66609,6,18,66606,66618,66600,66624,66604,66628
40,70,3,28,66628,18,42,66618,66642,66613,66643,66609,66655
40,70,4,55,66655,42,150,66642,66750,66640,66670,66628,
40,71,1,20,67100,0,30,67080,67110,67085,67115,,67120
40,71,2,40,67120,30,53,67110,67133,67105,67135,67100,67146
40,71,3,66,67146,53,79,67133,67159,67131,67161,67120,67172
40,71,4,92,67172,79,180,67159,67260,67157,67187,67146,
40,72,1,38,67868,0,68,67830,67898,67853,67883,,67927
40,72,2,97,67927,68,111,67898,67941,67912,67942,67868,67955
40,72,3,125,67955,111,210,67941,68040,67940,67970,67927,
40,73,1,58,68368,0,70,68310,68380,68353,68383,,68392
40,73,2,82,68392,70,96,68380,68406,68377,68407,68368,68419
40,73,3,109,68419,96,180,68406,68490,68404,68434,68392,
40,74,1,40,68800,0,55,68760,68815,68785,68815,,68830
40,74,2,70,68830,55,88,68815,68848,68815,68845,68800,68865
40,74,3,105,68865,88,120,68848,68880,68850,68880,68830,68894
40,74,4,134,68894,120,210,68880,68970,68879,68909,68865,
40,75,1,101,69221,0,130,69120,69250,69206,69236,,69278
40,75,2,158,69278,130,176,69250,69296,69263,69293,69221,69313
40,75,3,193,69313,176,208,69296,69328,69298,69328,69278,69344
40,75,4,224,69344,208,231,69328,69351,69329,69359,69313,69358
40,75,5,238,69358,231,252,69351,69372,69343,69373,69344,69385
40,75,6,265,69385,252,278,69372,69398,69370,69400,69358,69412
40,75,7,292,69412,278,308,69398,69428,69397,69427,69385,69445
40,75,8,325,69445,308,390,69428,69510,69430,69460,69412,
40,76,1,72,69942,0,84,69870,69954,69927,69957,,69967
40,76,2,97,69967,84,114,69954,69984,69952,69982,69942,70001
40,76,3,131,70001,114,144,69984,70014,69986,70016,69967,70028
40,76,4,158,70028,144,240,70014,70110,70013,70043,70001,
40,77,1,7,70387,0,37,70380,70417,70380,70402,,70447
40,77,2,67,70447,37,150,70417,70530,70432,70462,70387,
40,78,1,3,70773,0,26,70770,70796,70770,70788,,70818
40,78,2,48,70818,26,58,70796,70828,70803,70833,70773,70837
40,78,3,67,70837,58,78,70828,70848,70822,70852,70818,70858
40,78,4,88,70858,78,100,70848,70870,70843,70873,70837,70881
40,78,5,111,70881,100,129,70870,70899,70866,70896,70858,70917
40,78,6,147,70917,129,165,70899,70935,70902,70932,70881,70953
40,78,7,183,70953,165,196,70935,70966,70938,70968,70917,70978
40,78,8,208,70978,196,234,70966,71004,70963,70993,70953,71029
40,78,9,259,71029,234,330,71004,71100,71014,71044,70978,
40,79,1,25,71425,0,52,71400,71452,71410,71440,,71480
40,79,2,80,71480,52,94,71452,71494,71465,71495,71425,71509
40,79,3,109,71509,94,124,71494,71524,71494,71524,71480,71539
40,79,4,139,71539,124,210,71524,71610,71524,71554,71509,
40,80,1,26,71846,0,54,71820,71874,71831,71861,,71902
40,80,2,82,71902,54,92,71874,71912,71887,71917,71846,71921
40,80,3,101,71921,92,111,71912,71931,71906,71936,71902,71941
40,80,4,121,71941,111,136,71931,71956,71926,71956,71921,71970
40,80,5,150,71970,136,240,71956,72060,71955,71985,71941,
40,81,1,34,72334,0,120,72300,72420,72319,72349,,
41,1,1,821,9731,0,832,8910,9742,9716,9746,,9754
41,1,2,844,9754,832,860,9742,9770,9739,9769,9731,9787
41,1,3,877,9787,860,892,9770,9802,9772,9802,9754,9817
41,1,4,907,9817,892,924,9802,9834,9802,9832,9787,9851
41,1,5,941,9851,924,962,9834,9872,9836,9866,9817,9894
41,1,6,984,9894,962,995,9872,9905,9879,9909,9851,9916
41,1,7,1006,9916,995,1024,9905,9934,9901,9931,9894,9951
41,1,8,1041,9951,1024,1053,9934,9963,9936,9966,9916,9975
41,1,9,1065,9975,1053,1080,9963,9990,9960,9990,9951,10004
41,1,10,1094,10004,1080,1116,9990,10026,9989,10019,9975,10048
41,1,11,1138,10048,1116,1156,10026,10066,10033,10063,10004,10083
41,1,12,1173,10083,1156,1186,10066,10096,10068,10098,10048,10109
41,1,13,1199,10109,1186,1320,10096,10230,10094,10124,10083,
41,2,1,111,10551,0,124,10440,10564,10536,10566,,10578
41,2,2,138,10578,124,153,10564,10593,10563,10593,10551,10608
41,2,3,168,10608,153,188,10593,10628,10593,10623,10578,10648
41,2,4,208,10648,188,224,10628,10664,10633,10663,10608,10681
41,2,5,241,10681,224,360,10664,10800,10666,10696,10648,
41,3,1,79,10999,0,94,10920,11014,10984,11014,,11029
41,3,2,109,11029,94,180,11014,11100,11014,11044,10999,
41,4,1,14,11384,0,120,11370,11490,11370,11399,,
41,5,1,92,11732,0,104,11640,11744,11717,11747,,11756
41,5,2,116,11756,104,133,11744,11773,11741,11771,11732,11790
41,5,3,150,11790,133,158,11773,11798,11775,11805,11756,11805
41,5,4,165,11805,158,178,11798,11818,11790,11820,11790,11832
41,5,5,192,11832,178,206,11818,11846,11817,11847,11805,11860
41,5,6,220,11860,206,234,11846,11874,11845,11875,11832,11888
41,5,7,248,11888,234,274,11874,11914,11873,11903,11860,11940
41,5,8,300,11940,274,307,11914,11947,11925,11955,11888,11954
41,5,9,314,11954,307,327,11947,11967,11939,11969,11940,11980
41,5,10,340,11980,327,347,11967,11987,11965,11995,11954,11994
41,5,11,354,11994,347,420,11987,12060,11979,12009,11980,
41,6,1,20,12770,0,38,12750,12788,12755,12785,,12807
41,6,2,57,12807,38,68,12788,12818,12792,12822,12770,12828
41,6,3,78,12828,68,93,12818,12843,12813,12843,12807,12858
41,6,4,108,12858,93,124,12843,12874,12843,12873,12828,12891
41,6,5,141,12891,124,155,12874,12905,12876,12906,12858,12919
41,6,6,169,12919,155,183,12905,12933,12904,12934,12891,12947
41,6,7,197,12947,183,270,12933,13020,12932,12962,12919,
41,7,1,2,13502,0,21,13500,13521,13500,13517,,13540
41,7,2,40,13540,21,52,13521,13552,13525,13555,13502,13565
41,7,3,65,13565,52,72,13552,13572,13550,13580,13540,13579
41,7,4,79,13579,72,86,13572,13586,13564,13594,13565,13593
41,7,5,93,13593,86,102,13586,13602,13578,13608,13579,13610
41,7,6,110,13610,102,122,13602,13622,13595,13625,13593,13635
41,7,7,135,13635,122,152,13622,13652,13620,13650,13610,13669
41,7,8,169,13669,152,186,13652,13686,13654,13684,13635,13703
41,7,9,203,13703,186,219,13686,13719,13688,13718,13669,13735
41,7,10,235,13735,219,242,13719,13742,13720,13750,13703,13750
41,7,11,250,13750,242,265,13742,13765,13735,13765,13735,13780
41,7,12,280,13780,265,286,13765,13786,13765,13795,13750,13791
41,7,13,291,13791,286,297,13786,13797,13776,13806,13780,13803
41,7,14,303,13803,297,309,13797,13809,13788,13818,13791,13815
41,7,15,315,13815,309,327,13809,13827,13800,13830,13803,13839
41,7,16,339,13839,327,420,13827,13920,13824,13854,13815,
41,8,1,8,14378,0,18,14370,14388,14370,14393,,14397
41,8,2,27,14397,18,40,14388,14410,14382,14412,14378,14423
41,8,3,53,14423,40,73,14410,14443,14408,14438,14397,14463
41,8,4,93,14463,73,104,14443,14474,14448,14478,14423,14486
41,8,5,116,14486,104,130,14474,14500,14471,14501,14463,14515
41,8,6,145,14515,130,158,14500,14528,14500,14530,14486,14542
41,8,7,172,14542,158,198,14528,14568,14527,14557,14515,14594
41,8,8,224,14594,198,236,14568,14606,14579,14609,14542,14619
41,8,9,249,14619,236,263,14606,14633,14604,14634,14594,14647
41,8,10,277,14647,263,292,14633,14662,14632,14662,14619,14677
41,8,11,307,14677,292,326,14662,14696,14662,14692,14647,14715
41,8,12,345,14715,326,363,14696,14733,14700,14730,14677,14751
41,8,13,381,14751,363,396,14733,14766,14736,14766,14715,14780
41,8,14,410,14780,396,425,14766,14795,14765,14795,14751,14810
41,8,15,440,14810,425,455,14795,14825,14795,14825,14780,14840
41,8,16,470,14840,455,495,14825,14865,14825,14855,14810,14890
41,8,17,520,14890,495,527,14865,14897,14875,14905,14840,14904
41,8,18,534,14904,527,550,14897,14920,14889,14919,14890,14937
41,8,19,567,14937,550,588,14920,14958,14922,14952,14904,14979
41,8,20,609,14979,588,621,14958,14991,14964,14994,14937,15003
41,8,21,633,15003,621,645,14991,15015,14988,15018,14979,15027
41,8,22,657,15027,645,664,15015,15034,15012,15042,15003,15042
41,8,23,672,15042,664,686,15034,15056,15027,15057,15027,15070
41,8,24,700,15070,686,717,15056,15087,15055,15085,15042,15104
41,8,25,734,15104,717,746,15087,15116,15089,15119,15070,15129
41,8,26,759,15129,746,782,15116,15152,15114,15144,15104,15175
41,8,27,805,15175,782,930,15152,15300,15160,15190,15129,
41,9,1,150,16080,0,162,15930,16092,16065,16095,,16103
41,9,2,173,16103,162,187,16092,16117,16088,16118,16080,16131
41,9,3,201,16131,187,219,16117,16149,16116,16146,16103,16167
41,9,4,237,16167,219,300,16149,16230,16152,16182,16131,
41,10,1,70,16690,0,80,16620,16700,16675,16705,,16710
41,10,2,90,16710,80,108,16700,16728,16695,16725,16690,16746
41,10,3,126,16746,108,136,16728,16756,16731,16761,16710,16767
41,10,4,147,16767,136,162,16756,16782,16752,16782,16746,16796
41,10,5,176,16796,162,196,16782,16816,16781,16811,16767,16837
41,10,6,217,16837,196,232,16816,16852,16822,16852,16796,16867
41,10,7,247,16867,232,262,16852,16882,16852,16882,16837,16896
41,10,8,276,16896,262,298,16882,16918,16881,16911,16867,16941
41,10,9,321,16941,298,420,16918,17040,16926,16956,16896,
41,12,1,12,17742,0,26,17730,17756,17730,17757,,17769
41,12,2,39,17769,26,150,17756,17880,17754,17784,17742,
41,13,1,95,18155,0,106,18060,18166,18140,18170,,18177
41,13,2,117,18177,106,132,18166,18192,18162,18192,18155,18206
41,13,3,146,18206,132,160,18192,18220,18191,18221,18177,18235
41,13,4,175,18235,160,186,18220,18246,18220,18250,18206,18258
41,13,5,198,18258,186,218,18246,18278,18243,18273,18235,18298
41,13,6,238,18298,218,246,18278,18306,18283,18313,18258,18315
41,13,7,255,18315,246,268,18306,18328,18300,18330,18298,18342
41,13,8,282,18342,268,299,18328,18359,18327,18357,18315,18376
41,13,9,316,18376,299,324,18359,18384,18361,18391,18342,18392
41,13,10,332,18392,324,346,18384,18406,18377,18407,18376,18420
41,13,11,360,18420,346,376,18406,18436,18405,18435,18392,18452
41,13,12,392,18452,376,404,18436,18464,18437,18467,18420,18477
41,13,13,417,18477,404,434,18464,18494,18462,18492,18452,18510
41,13,14,450,18510,434,469,18494,18529,18495,18525,18477,18548
41,13,15,488,18548,469,500,18529,18560,18533,18563,18510,18573
41,13,16,513,18573,500,529,18560,18589,18558,18588,18548,18605
41,13,17,545,18605,529,630,18589,18690,18590,18620,18573,
41,14,1,37,19147,0,49,19110,19159,19132,19162,,19171
41,14,2,61,19171,49,71,19159,19181,19156,19186,19147,19191
41,14,3,81,19191,71,86,19181,19196,19176,19206,19171,19202
41,14,4,92,19202,86,104,19196,19214,19187,19217,19191,19225
41,14,5,115,19225,104,130,19214,19240,19210,19240,19202,19256
41,14,6,146,19256,130,167,19240,19277,19241,19271,19225,19298
41,14,7,188,19298,167,205,19277,19315,19283,19313,19256,19332
41,14,8,222,19332,205,243,19315,19353,19317,19347,19298,19374
41,14,9,264,19374,243,276,19353,19386,19359,19389,19332,19398
41,14,10,288,19398,276,304,19386,19414,19383,19413,19374,19430
41,14,11,320,19430,304,340,19414,19450,19415,19445,19398,19469
41,14,12,359,19469,340,374,19450,19484,19454,19484,19430,19500
41,14,13,390,19500,374,404,19484,19514,19485,19515,19469,19527
41,14,14,417,19527,404,432,19514,19542,19512,19542,19500,19557
41,14,15,447,19557,432,540,19542,19650,19542,19572,19527,
41,15,1,36,20106,0,47,20070,20117,20091,20121,,20128
41,15,2,58,20128,47,69,20117,20139,20113,20143,20106,20150
41,15,3,80,20150,69,150,20139,20220,20135,20165,20128,
41,16,1,24,20694,0,35,20670,20705,20679,20709,,20716
41,16,2,46,20716,35,58,20705,20728,20701,20731,20694,20739
41,16,3,69,20739,58,120,20728,20790,20724,20754,20716,
41,17,1,39,21279,0,46,21240,21286,21264,21294,,21292
41,17,2,52,21292,46,66,21286,21306,21277,21307,21279,21319
41,17,3,79,21319,66,92,21306,21332,21304,21334,21292,21344
41,17,4,104,21344,92,123,21332,21363,21329,21359,21319,21382
41,17,5,142,21382,123,156,21363,21396,21367,21397,21344,21410
41,17,6,170,21410,156,270,21396,21510,21395,21425,21382,
41,19,1,8,21998,0,30,21990,22020,21990,22013,,22043
41,19,2,53,22043,30,65,22020,22055,22028,22058,21998,22067
41,19,3,77,22067,65,91,22055,22081,22052,22082,22043,22095
41,19,4,105,22095,91,120,22081,22110,22080,22110,22067,22124
41,19,5,134,22124,120,153,22110,22143,22109,22139,22095,22162
41,19,6,172,22162,153,185,22143,22175,22147,22177,22124,22188
41,19,7,198,22188,185,214,22175,22204,22173,22203,22162,22221
41,19,8,231,22221,214,248,22204,22238,22206,22236,22188,22256
41,19,9,266,22256,248,278,22238,22268,22241,22271,22221,22279
41,19,10,289,22279,278,304,22268,22294,22264,22294,22256,22310
41,19,11,320,22310,304,336,22294,22326,22295,22325,22279,22343
41,19,12,353,22343,336,366,22326,22356,22328,22358,22310,22369
41,19,13,379,22369,366,393,22356,22383,22354,22384,22343,22397
41,19,14,407,22397,393,420,22383,22410,22382,22412,22369,22424
41,19,15,434,22424,420,452,22410,22442,22409,22439,22397,22461
41,19,16,471,22461,452,490,22442,22480,22446,22476,22424,22500
41,19,17,510,22500,490,522,22480,22512,22485,22515,22461,22525
41,19,18,535,22525,522,552,22512,22542,22510,22540,22500,22559
41,19,19,569,22559,552,592,22542,22582,22544,22574,22525,22604
41,19,20,614,22604,592,627,22582,22617,22589,22619,22559,22630
41,19,21,640,22630,627,656,22617,22646,22615,22645,22604,22661
41,19,22,671,22661,656,686,22646,22676,22646,22676,22630,22691
41,19,23,701,22691,686,810,22676,22800,22676,22706,22661,
41,20,1,29,23549,0,44,23520,23564,23534,23564,,23580
41,20,2,60,23580,44,79,23564,23599,23565,23595,23549,23618
41,20,3,98,23618,79,106,23599,23626,23603,23633,23580,23635
41,20,4,115,23635,106,132,23626,23652,23620,23650,23618,23670
41,20,5,150,23670,132,165,23652,23685,23655,23685,23635,23700
41,20,6,180,23700,165,188,23685,23708,23685,23715,23670,23715
41,20,7,195,23715,188,210,23708,23730,23700,23730,23700,23745
41,20,8,225,23745,210,246,23730,23766,23730,23760,23715,23787
41,20,9,267,23787,246,360,23766,23880,23772,23802,23745,
41,21,1,367,26047,0,380,25680,26060,26032,26062,,26072
41,21,2,392,26072,380,408,26060,26088,26057,26087,26047,26104
41,21,3,424,26104,408,442,26088,26122,26089,26119,26072,26140
41,21,4,460,26140,442,478,26122,26158,26125,26155,26104,26176
41,21,5,496,26176,478,516,26158,26196,26161,26191,26140,26215
41,21,6,535,26215,516,548,26196,26228,26200,26230,26176,26240
41,21,7,560,26240,548,578,26228,26258,26225,26255,26215,26275
41,21,8,595,26275,578,605,26258,26285,26260,26290,26240,26295
41,21,9,615,26295,605,630,26285,26310,26280,26310,26275,26325
41,21,10,645,26325,630,720,26310,26400,26310,26340,26295,
41,22,1,83,26843,0,92,26760,26852,26828,26858,,26861
41,22,2,101,26861,92,118,26852,26878,26846,26876,26843,26896
41,22,3,136,26896,118,153,26878,26913,26881,26911,26861,26930
41,22,4,170,26930,153,179,26913,26939,26915,26945,26896,26948
41,22,5,188,26948,179,200,26939,26960,26933,26963,26930,26971
41,22,6,211,26971,200,223,26960,26983,26956,26986,26948,26995
41,22,7,235,26995,223,242,26983,27002,26980,27010,26971,27009
